method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
77_9-12_998396579369322,0.4364406779661017,0.7202797202797203,0.5435356200527705,0.31741140215716485,0.0838597842835131,103,133,40,2.4448184967041016
78_3-12_998396579369322,0.3722943722943723,0.6666666666666666,0.4777777777777778,0.23691460055096417,0.06347894529712711,86,145,43,2.3877956867218018
78_4-12_998396579369322,0.4349593495934959,0.6815286624203821,0.531017369727047,0.27679231337767923,0.07224685883222469,107,139,50,2.434187650680542
7_5-16_245824983299933,0.3409090909090909,0.23622047244094488,0.27906976744186046,0.09297520661157024,0.02159090909090909,30,58,97,2.190720796585083
80_0-12_998396579369322,0.5301204819277109,0.6567164179104478,0.5866666666666667,0.3373493975903615,0.11818181818181821,44,39,23,2.2329649925231934
80_1-12_998396579369322,0.6025641025641025,0.618421052631579,0.6103896103896105,0.3834498834498834,0.11235431235431234,47,31,29,2.2577390670776367
80_10-12_998396579369322,0.6666666666666666,0.676056338028169,0.6713286713286714,0.4242424242424242,0.16477272727272727,48,24,23,2.3192062377929688
80_11-11_008017103153394,0.6428571428571429,0.6818181818181818,0.6617647058823529,0.4090909090909091,0.12402597402597404,45,25,21,2.2646870613098145
80_2-12_998396579369322,0.5185185185185185,0.711864406779661,0.6,0.3771043771043771,0.11616161616161616,42,39,17,2.399987936019897
81_2-12_998396579369322,0.6666666666666666,0.7368421052631579,0.7,0.4848484848484848,0.1155844155844156,14,7,5,2.27461051940918
82_3-12_998396579369322,0.6449704142011834,0.6687116564417178,0.6566265060240963,0.4104357181280258,0.13324367939752554,109,60,54,2.3036410808563232
82_5-11_008017103153394,0.5611510791366906,0.6341463414634146,0.5954198473282443,0.3570961412688031,0.11033355134074556,78,61,45,2.446475982666016
82_7-12_998396579369322,0.56875,0.6408450704225352,0.6026490066225166,0.36193181818181813,0.10238636363636364,91,69,51,2.51399564743042
83_10-12_998396579369322,0.5,0.6896551724137931,0.5797101449275363,0.3181818181818182,0.1143181818181818,20,20,9,2.4151597023010254
83_11-11_008017103153394,0.5588235294117647,0.6333333333333333,0.59375,0.3556149732620321,0.12459893048128343,19,15,11,2.213714599609375
83_3-12_998396579369322,0.5588235294117647,0.5,0.5277777777777778,0.3048128342245989,0.0786096256684492,19,15,19,2.29489541053772
83_4-12_998396579369322,0.6578947368421053,0.6944444444444444,0.6756756756756757,0.41866028708133973,0.16770334928229666,25,13,11,2.730767011642456
83_8-12_998396579369322,0.6511627906976745,0.6829268292682927,0.6666666666666667,0.41437632135306557,0.1638477801268499,28,15,13,2.3525078296661377
84_0-12_998396579369322,0.6551724137931034,0.6666666666666666,0.6608695652173913,0.4169278996865204,0.12789968652037614,38,20,19,2.46756911277771
84_1-12_998396579369322,0.6363636363636364,0.7608695652173914,0.693069306930693,0.4628099173553719,0.13950413223140495,35,20,11,2.4369096755981445
84_7-12_998396579369322,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.4090909090909091,0.14967532467532468,36,20,16,2.310671806335449
85_0-12_998396579369322,0.6148648648648649,0.6363636363636364,0.6254295532646049,0.3912776412776413,0.11302211302211303,91,57,52,2.418219327926636
85_3-12_998396579369322,0.5766423357664233,0.5939849624060151,0.5851851851851851,0.31453218314532183,0.10504313205043132,79,58,54,2.3971900939941406
86_9-12_998396579369322,0.5684931506849316,0.6014492753623188,0.5845070422535212,0.36176836861768374,0.0953922789539228,83,63,55,2.4389894008636475
87_10-12_998396579369322,0.5130890052356021,0.5975609756097561,0.552112676056338,0.2798667301285102,0.089719181342218,98,93,66,2.6178455352783203
87_11-11_008017103153394,0.5380116959064327,0.5168539325842697,0.5272206303724928,0.29346092503987237,0.08692185007974482,92,79,86,2.39088773727417
87_3-12_998396579369322,0.5418994413407822,0.5773809523809523,0.5590778097982708,0.29558151345860845,0.08999492127983748,97,82,71,2.4881558418273926
88_11-11_008017103153394,0.53125,0.5368421052631579,0.5340314136125656,0.2897727272727273,0.07964015151515154,51,45,44,2.678061008453369
88_2-12_998396579369322,0.6090225563909775,0.5955882352941176,0.6022304832713755,0.3321941216678059,0.11353383458646615,81,52,55,2.5216050148010254
89_6-12_998396579369322,0.475,0.5428571428571428,0.5066666666666667,0.25909090909090904,0.08840909090909091,19,21,16,2.3147311210632324
89_8-12_998396579369322,0.5869565217391305,0.6923076923076923,0.6352941176470588,0.3735177865612649,0.14802371541501977,27,19,12,2.3270623683929443
8_0-16_245824983299933,0.3776223776223776,0.3176470588235294,0.3450479233226837,0.13731722822631912,0.031277813095994915,54,89,116,2.437123537063598
90_2-12_998396579369322,0.5,0.8382352941176471,0.6263736263736264,0.4090909090909091,0.14250398724082938,57,57,11,2.5046863555908203
90_3-12_998396579369322,0.6239316239316239,0.8202247191011236,0.7087378640776699,0.5104895104895104,0.16254856254856254,73,44,16,2.3387582302093506
90_9-12_998396579369322,0.57,0.8507462686567164,0.6826347305389222,0.46636363636363637,0.14963636363636365,57,43,10,2.2945713996887207
91_3-12_998396579369322,0.5743243243243243,0.7589285714285714,0.6538461538461539,0.4176904176904177,0.12469287469287471,85,63,27,2.414388418197632
91_6-12_998396579369322,0.5542857142857143,0.8151260504201681,0.6598639455782312,0.45350649350649347,0.1206233766233766,97,78,22,2.3839259147644043
92_1-12_998396579369322,0.503030303030303,0.8383838383838383,0.6287878787878788,0.4115702479338843,0.13107438016528924,83,82,16,2.425016164779663
92_6-12_998396579369322,0.5172413793103449,0.7978723404255319,0.6276150627615062,0.3761755485893417,0.12589341692789968,75,70,19,2.445162057876587
92_7-12_998396579369322,0.6081081081081081,0.7894736842105263,0.6870229007633588,0.44226044226044225,0.1477886977886978,90,58,24,2.3245537281036377
92_9-12_998396579369322,0.6265822784810127,0.8048780487804879,0.704626334519573,0.5126582278481012,0.14217491369390103,99,59,24,2.471977710723877
93_10-12_998396579369322,0.5627705627705628,0.7831325301204819,0.6549118387909321,0.40928768201495475,0.12880755608028335,130,101,36,2.531583070755005
93_4-12_998396579369322,0.5209302325581395,0.7887323943661971,0.6274509803921569,0.3788583509513742,0.09868921775898519,112,103,30,2.4254069328308105
93_7-12_998396579369322,0.5046728971962616,0.6923076923076923,0.5837837837837837,0.3211554800339847,0.09422259983007646,108,106,48,2.37467885017395
93_9-12_998396579369322,0.48292682926829267,0.7734375,0.5945945945945945,0.35121951219512193,0.09450110864745012,99,106,29,2.384437561035156
94_11-11_008017103153394,0.6011560693641619,0.7819548872180451,0.6797385620915032,0.43720441408302685,0.13657383079348398,104,69,29,2.3955860137939453
94_4-12_998396579369322,0.6091370558375635,0.7947019867549668,0.689655172413793,0.4430087678818644,0.13493308721735117,120,77,31,2.422249317169189
95_0-12_998396579369322,0.5337837837837838,0.8061224489795918,0.6422764227642276,0.4367321867321868,0.13906633906633906,79,69,19,2.3965818881988525
95_3-12_998396579369322,0.5574712643678161,0.8083333333333333,0.6598639455782314,0.45611285266457685,0.1265412748171369,97,77,23,2.4549710750579834
95_4-12_998396579369322,0.5604395604395604,0.8095238095238095,0.6623376623376623,0.4585414585414585,0.13566433566433567,102,80,24,2.440168619155884
95_8-12_998396579369322,0.4942528735632184,0.8686868686868687,0.6300366300366301,0.4043887147335423,0.13688610240334378,86,88,13,2.3375697135925293
95_9-12_998396579369322,0.6257668711656442,0.8571428571428571,0.723404255319149,0.5119910764082544,0.15008365867261572,102,61,17,2.355910062789917
96_8-12_998396579369322,0.588957055214724,0.75,0.6597938144329896,0.4283324037925265,0.12398215281650866,96,67,32,2.349595546722412
97_3-12_998396579369322,0.5550239234449761,0.8169014084507042,0.6609686609686609,0.45411048281861677,0.13162244454110483,116,93,26,2.4566667079925537
97_5-11_008017103153394,0.6274509803921569,0.8,0.7032967032967032,0.5133689839572192,0.14723707664884136,128,76,32,2.380596876144409
97_8-12_998396579369322,0.5804878048780487,0.7345679012345679,0.6485013623978202,0.42217294900221725,0.12904656319290467,119,86,43,2.514044523239136
98_6-12_998396579369322,0.5450236966824644,0.732484076433121,0.625,0.3963808703145196,0.10271434726411029,115,96,42,2.466392040252685
9_1-16_245824983299933,0.4842105263157895,0.2839506172839506,0.357976653696498,0.1320574162679426,0.03291866028708134,46,49,116,2.2505178451538086
9_2-16_245824983299933,0.5533980582524272,0.375,0.44705882352941173,0.20123565754633715,0.05401588702559577,57,46,95,2.3050899505615234
9_4-11_016700066800267,0.46875,0.32608695652173914,0.38461538461538464,0.17045454545454544,0.04289772727272727,30,34,62,2.187400579452514
